text,correct,sequence,native
"Yes,I do agree the socity is cruel sometimes,but we people make up the socity,or rather,people are cruel sometimes.","Yes,I do agreesocietyis cruel sometimes, but people are what makes a society, and sometimes people themselves are cruel.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Yes,I do agree the socity is cruel sometimes,but we people make up the socity,or rather,people are cruel sometimes.","Yes,I do agreesocietyis cruel sometimes, but people are what makes a society, and sometimes people themselves are cruel.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Then i say ""allright, you don't have to eat the dinner"".","Then I will say ""Alright, you don't have to eat dinner then"".","('INTJ', 'PUNCT', 'PRON')",Spanish
Hellow.my name is hayabusa.,Hello. My name is Hayabusa.,"('INTJ', 'PUNCT', 'PRON')",Spanish
Hellow.my name is hayabusa.,Hello. My name is Hayabusa.,"('INTJ', 'PUNCT', 'PRON')",Spanish
And my PC dead again after I installed the surivival softwares.,"And my PC died again after I installed the surivival (<-- sorry, I don't know what this means. Antivirus softwares?) softwares.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hi, I'm Chiara, I'm an italian girl of 25 years old and I want to improve my english to travel all over the world without problems!","Hi, I'm Chiara, I'm an italian girl, 25 years old, and I want to improve my english to travel all over the world without problems!","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hi, I'm Chiara, I'm an italian girl of 25 years old and I want to improve my english to travel all over the world without problems!","Hi, I'm Chiara, I'm an italian girl, 25 years old, and I want to improve my english to travel all over the world without problems!","('INTJ', 'PUNCT', 'PRON')",Spanish
I look like to was taken sickness.,I look like to was taken sickness.Sorry! I don't really know what you mean. ><,"('INTJ', 'PUNCT', 'PRON')",Spanish
Hello!My name is yuka.,Hello! My name is Yuka.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Hey,my dear friends,Iong time!","Hey my dear friends, Iong time no see!","('INTJ', 'PUNCT', 'PRON')",Spanish
"anyway, I know I still have a lot of opportunities to improve my writting skills.","nyway, I know I still have a lot of opportunities to improve my writing skills.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Is ""heavily"" appropriate here if I wanted to say the opposite?","Yes, you could use heavily. I often just hear ""really"" or ""very.""","('INTJ', 'PUNCT', 'PRON')",Spanish
He lived in London.,"No, this is wrong. has lived is in thepresent perfect tense. It means that in some indefinite time in thepast, he lived in London. He lived in London also means that he used tolive there, but doesn't anymore.It is just simple past tense.","('INTJ', 'PUNCT', 'PRON')",Spanish
He lived in London.,"No, this is wrong. has lived is in thepresent perfect tense. It means that in some indefinite time in thepast, he lived in London. He lived in London also means that he used tolive there, but doesn't anymore.It is just simple past tense.","('INTJ', 'PUNCT', 'PRON')",Spanish
He lived in London.,"No, this is wrong. has lived is in thepresent perfect tense. It means that in some indefinite time in thepast, he lived in London. He lived in London also means that he used tolive there, but doesn't anymore.It is just simple past tense.","('INTJ', 'PUNCT', 'PRON')",Spanish
"I'm going to work tomorrow, so we can go out somewhere.","lol. It's like two completely differentthings. The first one says that for some reason you won't be workingthe next day, and thus you and whoever is with you can go out. So youare right there...The second simply says that you are workingthe next, and can therefore go out. However, I think the ""so"" in thesecond sentence should be replaced with ""but"". It then means that eventhough you are working, you can still go out somewhere.","('INTJ', 'PUNCT', 'PRON')",Spanish
"I'm going to work tomorrow, so we can go out somewhere.","lol. It's like two completely differentthings. The first one says that for some reason you won't be workingthe next day, and thus you and whoever is with you can go out. So youare right there...The second simply says that you are workingthe next, and can therefore go out. However, I think the ""so"" in thesecond sentence should be replaced with ""but"". It then means that eventhough you are working, you can still go out somewhere.","('INTJ', 'PUNCT', 'PRON')",Spanish
"I'm going to work tomorrow, so we can go out somewhere.","lol. It's like two completely differentthings. The first one says that for some reason you won't be workingthe next day, and thus you and whoever is with you can go out. So youare right there...The second simply says that you are workingthe next, and can therefore go out. However, I think the ""so"" in thesecond sentence should be replaced with ""but"". It then means that eventhough you are working, you can still go out somewhere.","('INTJ', 'PUNCT', 'PRON')",Spanish
"I'm going to work tomorrow, so we can go out somewhere.","lol. It's like two completely differentthings. The first one says that for some reason you won't be workingthe next day, and thus you and whoever is with you can go out. So youare right there...The second simply says that you are workingthe next, and can therefore go out. However, I think the ""so"" in thesecond sentence should be replaced with ""but"". It then means that eventhough you are working, you can still go out somewhere.","('INTJ', 'PUNCT', 'PRON')",Spanish
"I'm going to work tomorrow, so we can go out somewhere.","lol. It's like two completely differentthings. The first one says that for some reason you won't be workingthe next day, and thus you and whoever is with you can go out. So youare right there...The second simply says that you are workingthe next, and can therefore go out. However, I think the ""so"" in thesecond sentence should be replaced with ""but"". It then means that eventhough you are working, you can still go out somewhere.","('INTJ', 'PUNCT', 'PRON')",Spanish
"When I use ""should,"" it means, for some reason I don't know, that I strongly hope the good weather in the afternoon.","Yeah, I think that's right. Will be -suggests that there might be some reason as to why you think it will benice. Same goes for ""is going to be""","('INTJ', 'PUNCT', 'PRON')",Spanish
"F: Oh, I have to draw some cash at the ATM, because I paid too much.","F: Oh, I have to withdraw some cash at the ATM because I spent too much money. (If you were to say that you paid too much, it implies that you paid more than the designated price of something.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"F: Oh, I have to draw some cash at the ATM, because I paid too much.","F: Oh, I have to withdraw some cash at the ATM because I spent too much money. (If you were to say that you paid too much, it implies that you paid more than the designated price of something.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"I think it is the same as ""prepare for"", but I'm not sure.","I think it is the same as ""prepare for"", but I'm not sure. [Yup! It's the same!]","('INTJ', 'PUNCT', 'PRON')",Spanish
"I think it is the same as ""prepare for"", but I'm not sure.","I think it is the same as ""prepare for"", but I'm not sure. [Yup! It's the same!]","('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh, that's what your little brother is all right!","Oh, that's your little brother is, all right!","('INTJ', 'PUNCT', 'PRON')",Spanish
"It is not necessary to say ""physical"" or it does not make sense.","It is not necessary to say ""physical"" or it does not make sense. [Yes, this is correct.]","('INTJ', 'PUNCT', 'PRON')",Spanish
"Ok, that's just a delusion.","Ok, that's just a delusion. (Are you sure you want to say delusion? It doesn't sound quiet right, but I don't know what you were trying to say...)","('INTJ', 'PUNCT', 'PRON')",Spanish
"If you got the answer right, choose your other players, and let him take a clothes off.","If you got the answer right, choose one of the other players, and ask him to take off his clothes.(take off all? Wow.. You'd better use ""his coat"",or he'll catch a cold~. )","('INTJ', 'PUNCT', 'PRON')",Spanish
Yes I totally can accept it.,"Yes, I can accept it.","('INTJ', 'PUNCT', 'PRON')",Spanish
"I'm curious so many time and I really wanted to ask him straight but anyway I don't know why I need his answer though even if he say yes, I have no idea what to say to him because I didn't like him at all but it's very nice of him to do something nice for me.","He's made me wonder and I've really wanted to just ask him. I don't know why I need his answer though if he say yes, I have no idea what to say to him because I didn't like him that way at all but it's very nice of him to do something nice for me. Be careful with ""don't like"" with people -- it's very negative. ""I don't like Bob at all"" means that perhaps Bob is mean, or Bob is a jerk, or Bob hits people. It's very negative!","('INTJ', 'PUNCT', 'PRON')",Spanish
"I'm curious so many time and I really wanted to ask him straight but anyway I don't know why I need his answer though even if he say yes, I have no idea what to say to him because I didn't like him at all but it's very nice of him to do something nice for me.","He's made me wonder and I've really wanted to just ask him. I don't know why I need his answer though if he say yes, I have no idea what to say to him because I didn't like him that way at all but it's very nice of him to do something nice for me. Be careful with ""don't like"" with people -- it's very negative. ""I don't like Bob at all"" means that perhaps Bob is mean, or Bob is a jerk, or Bob hits people. It's very negative!","('INTJ', 'PUNCT', 'PRON')",Spanish
"I did ""Hanami"" with everyone in the office this Monday.","I did ""Hanami"" with everyone in the office this Monday. Hmm, I wonder if 'went' or 'went to' are better than 'did' in this instance. Either is not perfect but knowing that 'hanami' is cherry blossom viewing, I think went is better.","('INTJ', 'PUNCT', 'PRON')",Spanish
"I did ""Hanami"" with everyone in the office this Monday.","I did ""Hanami"" with everyone in the office this Monday. Hmm, I wonder if 'went' or 'went to' are better than 'did' in this instance. Either is not perfect but knowing that 'hanami' is cherry blossom viewing, I think went is better.","('INTJ', 'PUNCT', 'PRON')",Spanish
You better be careful of changing seasons.,"You better be careful of changing seasons. Hmm, I don't think this sentence translates as well into English. Do review my suggestion again as it does seem a reasonable translation. We would not usually attribute a cold to the change from Winter to Spring, you see.","('INTJ', 'PUNCT', 'PRON')",Spanish
