text,correct,predicted_native_language
"He invited all people who keen on skiing, snowboarding, subjugation of mountains to participate in the holiday of labour.","He invited all who were keen on skiing, snowboarding, or subjugation of mountains to participate in the holiday of labour. (I'm not sure if you are referring to ""Labor Day"" or any such holiday when you write ""holiday of labour."" I'm not sure if you may even mean ""labor of love"" when you write ""holiday of labour."" Also, since I am an American, we have a slightly different spelling for some words that European English speakers do. Some examples are: ""Color vs. Colour"" and ""Labor vs. Labour"" and even ""Meter vs. Metre"" etc.)",Chinese (Mandarin)
And he said to me much story.,"And he told me a lot of stories. --> What do you mean by ""stories""? ""Stories"" normally means some kind of fictional story in English, but I'm guessing you don't mean that..",Chinese (Mandarin)
I was choosing meal from takeaway menu with my boyfriend when I was very hungry at lastnight.,"I went to go buy a meal from menu with my boyfriend. I was very hungry last night. (need space in between 'last' and 'night') ... (For takeaway, I was about to put ""to-go or take-out"" but I saw you are in UK and that is what they use there. I use ""to-go or take-out"" here in the US (^-^)b )",Chinese (Mandarin)
Ugly Naked Guy got a ThighMaster.,a Thigh Master is a type of exercise equipment that you put between your thighs and then squeeze it together. An ugly naked guy seen doing this exercise would be disgusting.,Chinese (Mandarin)
I had lunch with my famliy.,"I had a lunch with my famliy. or I had lunch with my family. Without an a, it indicates that you just atea usual meal not special one.",Chinese (Mandarin)
But the sparrow repeated that it escaped and returned to eat.,"But the sparrows (or singular noun ""sparrow"" if you are referring to the sparrow you mentioned above) repeated its escape and returned to eat.",Chinese (Mandarin)
And I use wrong Japanese.,"I also use Japanese expressions that could be considered grammatically incorrect, but are natural. (Maybe you meant to say this. Let me give you an example. There is a comedy program in the US called the . John Stewart is the main presenter. There is a ""reporter"" on the program called Jason Jones.A grammatically correct expression for Jason Jones to say would be ""Hello John. How are you doing?"". A natural expression would be ""What up Stew Beef?"" which is grammatically incorrect but natural and used in English)",Chinese (Mandarin)
"today i have slept until eleven o'clock,so i did not go to the Reading class and the Noweday's Libreture class.","Today I slept until eleven o'clock, so i did not go to the Reading class or the Noweday's Literature class. [I'm not sure what you mean by 'Noweday's'- is this the name of a professor? Or do you mean ""Contemporary Literature"" class?]",Chinese (Mandarin)
"I was able to guess the meaning of the blank which I should fill out from contexts, but I had no clue to choose correct words from options because there were a few words which I saw before.","I was able to guess the meaning of the missing word from the context, but I had no clue which was the correct option because there were a few words which I'd never seen before.",Chinese (Mandarin)
"After that we bought some ingredients at Wall Mart,We ate lunch.","After we bought some ingredients at Walmart, e ate lunch. (""After that"" is not correct here. You use ""after that"" when talking about the next event. In this sentence, you haven't finished telling about Walmart. So, ""after"" is what you need here.)",Chinese (Mandarin)
"Last week ,I teached wrong way them for mistake English, eventhough they was holding a baby.","Last week, I gave wrong directions to someone, because my English was bad, even though they were holding a baby. (mistake English = English was bad) (the part in red is not really needed)",Chinese (Mandarin)
His humane mind that is contained in his essay gives me guidelines in my teacher life like a compass.,"His (what is his name?) humane mind (spirit) that is shown in his essays gives me guidelines to follow in my life, similar to a compass.",Chinese (Mandarin)
The comment is waited for.,"I await your comments.(When possible, use the active voice in English. By that, I mean that the subject should be first in the sentence and not last. So, for example, say ""I threw the ball."" instead of ""The ball was thrown by me."")",Chinese (Mandarin)
I was recommended to go to bar of pub where foreign people go to.,"Someone suggested to me that I go to a pub where foreigners hang out, but I don't have the courage to go out and talk to people I don't know with my bad English.",Chinese (Mandarin)
That's a side of culture.,"That's a side part of our culture. <-- putting ""our"" there sounds more natural, as it identifies specifically Japan's culture, instead of just any culture. :)",Chinese (Mandarin)
"One day, Hachi (a name of a man) who lived in the Sokotsu-Nagaya walked in Asakusa, the downtown of Edo, and found a crowd.","One day, a man who lived in (the) Sokotsu-Nagaya named Hachi walked in Asakusa, the downtown of Edo, and found a crowd. [""... and found a crowd of people"" or ""... and found a crowd (which) had gathered"" sound better to me, but I can't explain why.]",Chinese (Mandarin)
"I wish I write in English, for a wide auditory of English-speaking world.","I wish I write in English, for a wide auditory of English-speaking world.I would like to write in English, because there are so many English-speaking people in the world. [Something like that.]",Chinese (Mandarin)
