text,correct,predicted_native_language
"It was the first time in three days that I cooked, because I visited to my parents' house and my parents in low's house for new years greeting.","Today was the first time in three days that I cooked, because I was visiting my parents' house and my parents-in-law's* house for New Year's. . (*Ah, I think you've got that right but it's not a very common way to say it... we usually use the word ""inlaws'"". Or actually, I usually just say ""my wife's parents"" ^^)",Spanish
"I am willing to help others to study chinese,but maybe I should spend more time to write more Engilh diaries befor doing that.","I am willing to help others to study chinese,but maybe I should spend more time to write more Engilh diaries befor doing that. I am willing to help others study chinese, but maybe I should spend more time on writing English diaries before doing that.",Spanish
I think it is bad to get drunk too much because it is so dangerous.,"""to get drunk too much"" suggests getting drunks on many occasionsvs ""to get too drunk"" -- which suggests the intensity of intoxication",Spanish
Takoyaki tasted very good!,"The Takoyaki tasted very good! (If you mean Takoyaki in general, and not the takoyaki you ate at the party, then ""Takoyaki tastes great!"" would be the way to go)",Spanish
I could have knew that before I leave my house!,"I wish, I would have known this before I left my house! (Better way to say this, it's commonly used in American English.)",Spanish
It's very cold but I like seeing snow^^,"It's very cold, but I like seeing the snow^^ Other ways:It may be very cold, but I really like seeing the snow!It's very cold, but I really enjoy seeing the snow!",Spanish
"However, before enter the school, I am want to heart with things.","However, before entering the school, I want to with things. (What do you mean ""heart""? ""I want to memorize some things."" or ""I want to love some things."" or...?)",Spanish
Now is loved though sake was not able to become familiar with the start.,"Rewrite: Now I love sake, even though I was unfamiliar with it at the start.",Spanish
However today's aim at a trip.,"However today's aim at a trip. Unfortunately, the sentence is hard to understand and my Japanese isn't good enough to understand what you mean:( Perhaps, you were trying to say the following: But today I was going to enjoy a short holiday trip.",Spanish
"Especially, my favorite is Techno-POP music.","Especially, my favorite is Techno-POP music.My American friend said: you can also use this sentence: Especially, Techno-POP music which is my favorite.",Spanish
I take an hour for going to work on the one-way.,"I take an hour to go to work on the one-way street. (Hello did you mean ""It takes an hour to go to work on the one-way street"" ? Your sentence means that you might go to a corner store on the way to work and you take an hour to do that. My sentence means that it is impossible to to work faster than an hour)",Spanish
My band is called Equal Rights and we're doing ska-reggie-dub-hip-hop-funk.,"My band is called Equal Rights and we're doing ska-reggae-dub-hip-hop-funk. // At least I don't know music style ""reggie"" and could not find it on the net, so I assume you have reggae in mind :))",Spanish
"God let me to live in this word ,meanwhile,he must give some missions to me,that is the most impertant thing.","God let me live in this world, meanwhile, he must give some mission to me, that is the most important thing. Comment: I would have phrased this differently. Here is an alternative: God brought me into this world for a purpose, and the most important thing I can do is work to understand and fulfill that purpose.",Spanish
